playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameGiven,masterID
smoakju01,2015,1,TOR,AL,132,296,44,67,16,1,18,59,0,0,29,86,0,2,0,1,10,Justin Kyle,smoakju01-2015-TOR
smolija01,2015,1,TEX,AL,35,60,12,8,1,0,1,6,1,0,11,20,0,1,0,2,1,Jacob Michael,smolija01-2015-TEX
smolija01,2015,2,OAK,AL,41,106,12,24,6,2,5,20,0,1,8,19,0,2,0,2,2,Jacob Michael,smolija01-2015-OAK
snidetr01,2015,1,BAL,AL,69,211,23,50,9,2,3,20,1,0,23,56,1,2,0,0,3,Travis James,snidetr01-2015-BAL
sogarer01,2015,1,OAK,AL,120,372,40,92,12,3,1,37,6,1,23,50,1,2,3,1,9,Eric Sidney,sogarer01-2015-OAK
solando01,2015,1,MIA,NL,55,90,6,17,3,1,0,7,0,0,1,18,0,2,1,0,4,Donovan,solando01-2015-MIA
solarya01,2015,1,SDN,NL,152,526,63,142,33,4,14,63,1,0,34,56,0,6,2,3,15,Yangervis Alfredo,solarya01-2015-SDN
solerjo01,2015,1,CHN,NL,101,366,39,96,18,1,10,47,3,1,32,121,5,3,0,3,9,Jorge Carlos,solerjo01-2015-CHN
sotoge01,2015,1,CHA,AL,78,187,20,41,8,0,9,21,0,1,21,63,0,1,1,0,2,Geovany,sotoge01-2015-CHA
souzast01,2015,1,TBA,AL,110,373,59,84,15,1,16,40,12,6,46,144,0,5,1,1,7,Steven Jeffrey,souzast01-2015-TBA
spande01,2015,1,WAS,NL,61,246,38,74,17,0,5,22,11,0,25,26,0,1,1,2,5,Keiunta Denard,spande01-2015-WAS
spangco01,2015,1,SDN,NL,108,303,38,82,17,5,4,21,9,4,28,75,1,2,8,3,4,Cory Joseph,spangco01-2015-SDN
springe01,2015,1,HOU,AL,102,388,59,107,19,2,16,41,16,4,50,109,0,8,2,3,4,George Chelston,springe01-2015-HOU
stantmi03,2015,1,MIA,NL,74,279,47,74,12,1,27,67,4,2,34,95,6,2,0,3,5,Giancarlo Cruz-Michael,stantmi03-2015-MIA
stewach01,2015,1,PIT,NL,58,159,9,46,8,0,0,15,0,0,6,29,0,2,3,2,3,Christopher David,stewach01-2015-PIT
stubbdr01,2015,1,COL,NL,51,102,14,22,3,2,5,10,2,1,9,50,1,1,2,0,1,Robert Andrew,stubbdr01-2015-COL
suareeu01,2015,1,CIN,NL,97,372,42,104,19,2,13,48,4,1,17,94,0,3,4,2,7,Eugenio Alejandro,suareeu01-2015-CIN
sucreje01,2015,1,SEA,AL,52,127,9,20,6,0,1,7,0,0,6,21,0,0,9,0,6,Jesus Marcelo,sucreje01-2015-SEA
susacan01,2015,1,SFN,NL,52,133,14,29,7,2,3,14,0,0,14,43,0,1,0,0,2,Andrew John,susacan01-2015-SFN
suzukic01,2015,1,MIA,NL,153,398,45,91,5,6,1,21,11,5,31,51,1,0,5,4,8,Ichiro,suzukic01-2015-MIA
suzukku01,2015,1,MIN,AL,131,433,36,104,17,0,5,50,0,0,29,59,4,7,6,4,14,Kurt Kiyoshi,suzukku01-2015-MIN
sweenda02,2015,1,PHI,NL,37,85,9,15,4,1,3,11,0,2,13,27,0,0,0,0,1,Darnell Thomas,sweenda02-2015-PHI
swihabl01,2015,1,BOS,AL,84,288,47,79,17,1,5,31,4,2,18,77,0,1,2,0,8,Blake Aubry,swihabl01-2015-BOS
swishni01,2015,1,CLE,AL,30,101,6,20,4,0,2,8,0,0,8,24,1,1,0,1,2,Nicholas Thomas,swishni01-2015-CLE
swishni01,2015,2,ATL,NL,46,118,8,23,5,0,4,17,0,0,27,30,0,2,0,2,7,Nicholas Thomas,swishni01-2015-ATL
szczuma01,2015,1,CHN,NL,47,72,5,16,5,0,1,8,2,0,6,15,0,0,1,1,1,Matthew,szczuma01-2015-CHN
tayloch03,2015,1,SEA,AL,37,94,9,16,3,1,0,1,3,2,6,31,0,0,2,0,0,Christopher Armand,tayloch03-2015-SEA
taylomi02,2015,1,WAS,NL,138,472,49,108,15,2,14,63,16,3,35,158,9,1,1,2,5,Michael Anthony,taylomi02-2015-WAS
teherju01,2015,1,ATL,NL,33,52,0,5,0,0,0,2,0,0,2,9,0,0,14,0,0,Julio Alberto,teherju01-2015-ATL
teixema01,2015,1,NYA,AL,111,392,57,100,22,0,31,79,2,0,59,85,6,6,0,5,7,Mark Charles,teixema01-2015-NYA
tejadru01,2015,1,NYN,NL,116,360,36,94,23,0,3,28,2,1,38,70,5,5,2,2,6,Ruben Dario,tejadru01-2015-NYN
terdojo01,2015,1,ATL,NL,28,56,5,12,4,1,1,4,0,0,3,14,1,0,0,0,1,Joseph Thomas,terdojo01-2015-ATL
thomptr01,2015,1,CHA,AL,44,122,17,36,8,3,5,16,1,0,13,26,0,0,0,0,3,Trayce Nikolas,thomptr01-2015-CHA
tomasya01,2015,1,ARI,NL,118,406,40,111,19,3,9,48,5,2,17,110,0,2,0,1,16,Yasmany,tomasya01-2015-ARI
tomlike01,2015,1,SFN,NL,54,178,23,54,6,3,2,20,5,4,14,40,0,1,0,0,3,Kelby Aaron,tomlike01-2015-SFN
travide01,2015,1,TOR,AL,62,217,38,66,18,0,8,35,3,1,18,43,0,2,0,1,4,Devon Anthony,travide01-2015-TOR
troutmi01,2015,1,LAA,AL,159,575,104,172,32,6,41,90,11,7,92,158,14,10,0,5,11,Michael Nelson,troutmi01-2015-LAA
trumbma01,2015,1,ARI,NL,46,174,23,45,10,3,9,23,0,0,10,39,0,0,0,0,4,Mark Daniel,trumbma01-2015-ARI
trumbma01,2015,2,SEA,AL,96,334,39,88,13,0,13,41,0,0,26,93,1,0,0,1,8,Mark Daniel,trumbma01-2015-SEA
tuckepr01,2015,1,HOU,AL,98,300,35,73,19,0,13,33,0,2,20,68,0,3,0,0,3,Preston M.,tuckepr01-2015-HOU
tulowtr01,2015,1,COL,NL,87,323,46,97,19,0,12,53,0,0,24,72,4,1,0,3,13,Troy Trever,tulowtr01-2015-COL
tulowtr01,2015,2,TOR,AL,41,163,31,39,8,0,5,17,1,0,14,42,1,5,0,1,4,Troy Trever,tulowtr01-2015-TOR
turneju01,2015,1,LAN,NL,126,385,55,113,26,1,16,60,5,2,36,71,1,13,1,4,10,Justin Matthew,turneju01-2015-LAN
ugglada01,2015,1,WAS,NL,67,120,12,22,4,2,2,16,0,1,19,40,0,1,0,1,3,Daniel Cooley,ugglada01-2015-WAS
uptonbj01,2015,1,SDN,NL,87,205,23,53,12,4,5,17,9,3,21,62,2,0,2,0,1,Melvin Emanuel,uptonbj01-2015-SDN
uptonju01,2015,1,SDN,NL,150,542,85,136,26,3,26,81,19,5,68,159,5,4,0,5,10,Justin Irvin,uptonju01-2015-SDN
uribeju01,2015,1,LAN,NL,29,81,6,20,2,0,1,6,1,0,5,9,0,0,0,1,5,Juan C.,uribeju01-2015-LAN
uribeju01,2015,2,ATL,NL,46,151,17,43,6,0,7,17,1,0,15,37,2,1,0,0,5,Juan C.,uribeju01-2015-ATL
uribeju01,2015,3,NYN,NL,44,128,17,28,9,0,6,20,0,0,14,34,1,1,0,0,2,Juan C.,uribeju01-2015-NYN
urshegi01,2015,1,CLE,AL,81,267,25,60,8,1,6,21,0,1,18,58,0,2,1,0,9,Giovanny,urshegi01-2015-CLE
utleych01,2015,1,PHI,NL,73,249,23,54,12,1,5,30,3,0,22,35,4,4,0,7,6,Chase Cameron,utleych01-2015-PHI
utleych01,2015,2,LAN,NL,34,124,14,25,9,1,3,9,1,0,10,29,0,6,0,1,1,Chase Cameron,utleych01-2015-LAN
valbulu01,2015,1,HOU,AL,132,434,62,97,18,0,25,56,1,0,50,106,1,6,0,3,13,Luis Adan,valbulu01-2015-HOU
valenda01,2015,1,TOR,AL,58,162,26,48,13,0,7,29,2,1,9,40,0,0,1,1,4,Daniel Paul,valenda01-2015-TOR
valenda01,2015,2,OAK,AL,47,183,33,52,10,1,11,37,0,1,20,40,3,1,0,1,9,Daniel Paul,valenda01-2015-OAK
vanslsc01,2015,1,LAN,NL,96,222,19,53,14,0,6,30,3,1,23,62,2,4,1,3,5,Scott T.,vanslsc01-2015-LAN
vargake01,2015,1,MIN,AL,58,175,18,42,4,0,5,17,0,0,9,54,0,0,0,0,7,Kennys,vargake01-2015-MIN
venabwi01,2015,1,SDN,NL,98,283,34,73,10,3,6,30,11,1,25,73,1,0,0,0,8,William Dion,venabwi01-2015-SDN
venabwi01,2015,2,TEX,AL,37,66,6,12,3,0,0,3,5,0,12,21,2,2,2,0,0,William Dion,venabwi01-2015-TEX
victosh01,2015,1,BOS,AL,33,94,10,23,2,0,1,4,5,0,9,14,0,2,1,0,3,Shane Patrick,victosh01-2015-BOS
victosh01,2015,2,LAA,AL,38,84,9,18,2,2,0,3,2,0,7,18,1,3,2,2,1,Shane Patrick,victosh01-2015-LAA
villajo01,2015,1,HOU,AL,53,116,18,33,7,1,2,11,7,2,10,29,0,0,1,1,3,Jonathan Rafael,villajo01-2015-HOU
vogtst01,2015,1,OAK,AL,136,445,58,116,21,3,18,71,0,2,56,97,6,2,0,8,9,Stephen Guy,vogtst01-2015-OAK
vottojo01,2015,1,CIN,NL,158,545,95,171,33,2,29,80,11,3,143,135,15,5,0,2,11,Joseph Daniel,vottojo01-2015-CIN
wachami01,2015,1,SLN,NL,30,52,5,8,1,0,0,4,1,0,4,20,0,0,6,0,0,Michael Joseph,wachami01-2015-SLN
walkene01,2015,1,PIT,NL,151,543,69,146,32,3,16,71,4,1,44,110,5,8,0,8,9,Neil Martin,walkene01-2015-PIT
wallabr01,2015,1,SDN,NL,64,96,14,29,6,0,5,16,0,0,10,31,1,1,0,0,1,Brett Alexander,wallabr01-2015-SDN
weeksri01,2015,1,SEA,AL,37,84,7,14,1,0,2,9,0,0,9,25,0,2,0,0,3,Rickie Darnell,weeksri01-2015-SEA
werthja01,2015,1,WAS,NL,88,331,51,73,16,1,12,42,0,1,38,84,0,3,0,6,8,Jayson Richard Gowan,werthja01-2015-WAS
wietema01,2015,1,BAL,AL,75,258,24,69,14,1,8,25,0,0,21,67,0,0,0,3,4,Matthew Richard,wietema01-2015-BAL
wilsobo02,2015,1,TBA,AL,25,55,3,8,0,0,0,4,0,0,4,20,0,0,0,0,1,Robert Louis,wilsobo02-2015-TBA
wilsobo02,2015,2,TEX,AL,31,77,5,17,5,0,1,10,0,1,7,19,0,1,2,1,0,Robert Louis,wilsobo02-2015-TEX
wongko01,2015,1,SLN,NL,150,557,71,146,28,4,11,61,15,8,36,95,2,15,0,5,10,Kolten Kaha,wongko01-2015-SLN
wrighda03,2015,1,NYN,NL,38,152,24,44,7,0,5,17,2,1,22,36,0,0,0,0,4,David Allen,wrighda03-2015-NYN
yelicch01,2015,1,MIA,NL,126,476,63,143,30,2,7,44,16,5,47,101,2,2,0,0,13,Christian Stephen,yelicch01-2015-MIA
ynoara01,2015,1,COL,NL,72,127,14,33,8,1,0,9,1,0,3,28,0,0,1,0,2,Argelis Rafael,ynoara01-2015-COL
youngch04,2015,1,NYA,AL,140,318,53,80,20,1,14,42,3,1,30,73,2,3,3,2,6,Christopher Brandon,youngch04-2015-NYA
youngde03,2015,1,BAL,AL,52,174,20,47,6,0,2,16,0,0,4,29,0,1,0,1,8,Delmon Damarcus,youngde03-2015-BAL
younger03,2015,1,ATL,NL,35,77,7,13,4,2,0,5,3,0,6,17,1,0,2,0,1,Eric Orlando,younger03-2015-ATL
zimmejo02,2015,1,WAS,NL,33,63,4,10,1,0,0,3,0,0,0,18,0,0,6,0,0,Jordan M.,zimmejo02-2015-WAS
zimmery01,2015,1,WAS,NL,95,346,43,86,25,1,16,73,1,0,33,79,0,1,0,10,13,Ryan Wallace,zimmery01-2015-WAS
zobribe01,2015,1,OAK,AL,67,235,39,63,20,2,6,33,1,1,33,26,2,0,0,3,5,Benjamin Thomas,zobribe01-2015-OAK
zobribe01,2015,2,KCA,AL,59,232,37,66,16,1,7,23,2,3,29,30,1,1,0,2,3,Benjamin Thomas,zobribe01-2015-KCA
zuninmi01,2015,1,SEA,AL,112,350,28,61,11,0,11,28,0,1,21,132,0,5,8,2,6,Michael Accorsi,zuninmi01-2015-SEA
